id_encuestado,edad,region,zona,medio_informacion,interes_politica,confianza_instituciones,ingreso_hogar,participacion_anterior
102352,27,Metropolitana,Rural,Prensa digital,7,34,400000,No
100719,80,Maule,Urbana,Redes sociales,10,52,1680000,Sí
103232,63,Metropolitana,Rural,Televisión,8,44,620000,No
102668,74,Valparaíso,Urbana,Televisión,2,49,350000,Sí
103823,,Maule,Urbana,Televisión,8,47,720000,Sí
103503,54,Valparaíso,Urbana,Televisión,5,39,1310000,Sí
100020,31,O'Higgins,Urbana,Prensa digital,9,41,730000,No
104193,38,Metropolitana,Urbana,Redes sociales,9,33,850000,No
102267,64,Metropolitana,Rural,Prensa digital,9,68,970000,Sí
100156,56,Metropolitana,Urbana,Redes sociales,6,30,3450000,Sí
104372,70,Metropolitana,Urbana,Prensa digital,2,22,770000,Sí
102268,54,Valparaíso,Urbana,Redes sociales,2,29,780000,No
100845,63,Metropolitana,Rural,Prensa digital,8,37,500000,Sí
102356,45,Metropolitana,Urbana,Televisión,9,66,900000,No
103262,41,Biobío,Urbana,Prensa digital,7,63,380000,No
104134,34,Metropolitana,Urbana,Televisión,6,32,2200000,No
104313,59,Valparaíso,Urbana,Redes sociales,6,48,730000,Sí
103376,65,Biobío,Urbana,Redes sociales,9,52,820000,Sí
102014,24,O'Higgins,Urbana,Televisión,3,57,320000,No
104818,62,Metropolitana,Urbana,Redes sociales,7,42,1540000,Sí
102750,22,Metropolitana,Urbana,Televisión,2,43,600000,No
101103,75, Biobío ,Urbana,Redes sociales,8,53,660000,Sí
102944,36,Valparaíso,Urbana,Redes sociales,10,58,2170000,No
100478,33,Metropolitana,Urbana,Prensa digital,9,28,630000,Sí
101316,21,Biobío,Rural,Redes sociales,1,41,470000,Sí
101368,35,Maule,Urbana,Radio,9,21,380000,Sí
100331,,Metropolitana,Rural,Prensa digital,10,38,910000,Sí
104565,62,Biobío,Urbana,Radio,4,27,1070000,No
102067,,Valparaíso,Urbana,Televisión,8,82,360000,Sí
102053,43,Biobío,Urbana,Radio,3,34,700000,No
103165,46,Metropolitana,Urbana,Prensa digital,6,68,360000,No
101084,60,Coquimbo,Rural,Prensa digital,3,64,1830000,Sí
102628,32,O'Higgins,Urbana,Prensa digital,10,54,990000,No
102476,34,Coquimbo,Urbana,Redes sociales,6,26,820000,Sí
102348,65,Biobío,Urbana,Televisión,8,46,580000,Sí
103487,47,Coquimbo,Urbana,Redes sociales,10,48,800000,No
100094,47,Biobío,Urbana,Redes sociales,2,32,900000,No
104168,41,Metropolitana,Urbana,Redes sociales,6,46,830000,No
101810,36,Valparaíso,Urbana,Prensa digital,2,43,1460000,Sí
100066,39,Maule,Urbana,Televisión,3,30,630000,No
102416,46,O'Higgins,Urbana,Televisión,2,45,660000,Sí
100305,57,Metropolitana,Urbana,Redes sociales,1,41,1620000,Sí
101116,59,Metropolitana,Urbana,Radio,10,41,330000,Sí
100275,28,Maule,Rural,Prensa digital,9,39,870000,Sí
100632,34,Coquimbo,Urbana,Radio,1,57,860000,Sí
101867,47,O'Higgins,Urbana,Televisión,3,79,2880000,Sí
100183,75,Metropolitana,Rural,Redes sociales,5,82,620000,Sí
100153,59,Coquimbo,Urbana,Redes sociales,3,99,870000,No
103713,46,O'Higgins,Urbana,Televisión,3,50,350000,Sí
103993,,Metropolitana,Rural,Televisión,8,63,410000,Sí
101140,33,O'Higgins,Urbana,Televisión,6,74,2880000,Sí
102230,36,Valparaíso,Urbana,Redes sociales,4,62,770000,No
102702,,Metropolitana,Urbana,Televisión,6,58,850000,Sí
103745,82,Biobío,Urbana,Televisión,4,18,1470000,Sí
104084,48,Metropolitana,Urbana,Televisión,1,42,1020000,Sí
102971,,Metropolitana,Rural,Televisión,6,40,850000,No
101174,56,Valparaíso,Urbana,Televisión,2,17,1330000,Sí
102410,39,Metropolitana,Urbana,Prensa digital,10,53,750000,Sí
104705,25,Metropolitana,Urbana,Prensa digital,9,39,970000,No
100189,54,maule,Urbana,Redes sociales,1,43,840000,No
102069,18,Biobío,Urbana,Televisión,7,35,2120000,Sí
103722,31,Maule,Rural,Prensa digital,10,19,1830000,No
101068,52,Biobío,Urbana,Redes sociales,9,27,2900000,No
102809,59,Metropolitana,Rural,Televisión,10,69,890000,Sí
101937,68,O'Higgins,Urbana,Redes sociales,1,41,570000,Sí
101403,30,Biobío,Rural,Prensa digital,7,14,380000,Sí
102910,36,Valparaíso,Urbana,Radio,2,59,600000,No
101602,42,Metropolitana,Urbana,Radio,4,42,470000,No
104243,45,Valparaíso,Urbana,Redes sociales,1,34,770000,No
104535,62,Valparaíso,Urbana,Televisión,3,35,810000,Sí
100698,27,Biobío,Urbana,Redes sociales,2,70,490000,Sí
103291,,Metropolitana,Rural,Redes sociales,6,35,1980000,No
103504,33,Biobío,Rural,Televisión,7,79,390000,Sí
104088,29,Metropolitana,Urbana,Prensa digital,10,22,810000,No
102029,35,Valparaíso,Urbana,Radio,3,30,1580000,Sí
101307,63,Maule,Urbana,Radio,9,43,640000,Sí
103666,45,Maule,Urbana,Televisión,7,33,300000,No
101986,39,Valparaíso,Urbana,Televisión,1,0,720000,No
104371,22,Metropolitana,Urbana,Redes sociales,7,45,1020000,No
102112,41, Valparaíso ,Urbana,Prensa digital,4,64,1240000,No
102517,48,Valparaíso,Urbana,Televisión,7,25,430000,No
102968,34,Coquimbo,Urbana,Redes sociales,1,88,300000,No
104294,48,Biobío,Urbana,Prensa digital,9,50,520000,No
100681,52,Valparaíso,Urbana,Televisión,3,70,580000,No
100530,48,Biobío,Urbana,Radio,2,30,590000,Sí
102534,64,Metropolitana,Urbana,Prensa digital,8,33,3870000,No
101576,64,O'HIGGINS,Urbana,Prensa digital,5,38,1210000,Sí
100342,43,Valparaíso,Urbana,Redes sociales,1,53,940000,Sí
102421,47,Metropolitana,Rural,Redes sociales,3,47,1360000,Sí
103118,34,Metropolitana,Urbana,Radio,7,55,1370000,No
101518,61,Metropolitana,Urbana,Televisión,6,49,380000,Sí
103565,43,Metropolitana,Urbana,Prensa digital,2,30,1500000,No
101384,42,Coquimbo,Urbana,Prensa digital,3,59,1050000,Sí
101999,49,Biobío,Urbana,Televisión,7,42,2420000,Sí
100324,35,O'Higgins,Urbana,Televisión,6,42,1190000,No
104264,64,Valparaíso,Urbana,Televisión,4,32,560000,No
101433,34,Metropolitana,Urbana,Prensa digital,1,55,440000,Sí
104027,42,Metropolitana,Rural,Televisión,1,16,3410000,No
104246,44,Valparaíso,Urbana,Radio,3,60,2000000,Sí
104222,,Maule,Urbana,Radio,5,33,280000,No
104407,35,Valparaíso,Urbana,Prensa digital,8,83,760000,No
100448,51,Metropolitana,Rural,Televisión,10,46,650000,Sí
102147,55,Valparaíso,Urbana,Radio,6,44,550000,No
100674,59,Metropolitana,Urbana,Redes sociales,2,53,450000,Sí
100610,40,Metropolitana,Urbana,Televisión,6,45,1090000,Sí
102796,33,Metropolitana,Urbana,Prensa digital,9,41,850000,Sí
100527,48,O'Higgins,Rural,Redes sociales,2,45,1020000,Sí
100733,43,Metropolitana,Rural,Radio,1,8,820000,Sí
102726,39,Metropolitana,Urbana,Radio,4,36,780000,No
102090,51,Metropolitana,Urbana,Televisión,4,36,2210000,No
100790,69,Biobío,Urbana,Televisión,9,59,690000,Sí
103700,28,Metropolitana,Urbana,Televisión,10,55,350000,Sí
101012,66,Maule,Urbana,Radio,7,61,1050000,No
104497,38,Valparaíso,Urbana,Prensa digital,8,53,1020000,Sí
103008,,Metropolitana,Urbana,Televisión,10,46,810000,Sí
101404,50,Metropolitana,Urbana,Redes sociales,7,84,810000,Sí
101064,36,Biobío,Urbana,Redes sociales,7,35,810000,Sí
101954,52,Biobío,Rural,Prensa digital,7,42,910000,Sí
103994,19,Metropolitana,Rural,Redes sociales,7,9,870000,No
104892,45,Coquimbo,Urbana,Televisión,9,78,1210000,No
104292,42,Valparaíso,Urbana,Radio,1,34,1100000,Sí
103144,36,Biobío,Urbana,Televisión,4,80,530000,Sí
104530,32,Coquimbo,Urbana,Redes sociales,9,69,1170000,Sí
103261,45,Metropolitana,Urbana,Radio,4,49,980000,Sí
101420,29,Metropolitana,Rural,Redes sociales,7,31,440000,Sí
104200,,Valparaíso,Urbana,Televisión,9,37,1110000,Sí
101740,63,Maule,Urbana,Prensa digital,9,40,780000,Sí
101200,70,Metropolitana,Rural,Prensa digital,3,61,740000,Sí
104437,31,Metropolitana,Urbana,Prensa digital,4,63,680000,No
100963,31,O'Higgins,Rural,Redes sociales,2,62,730000,Sí
104300,52,Metropolitana,Urbana,Prensa digital,4,59,720000,Sí
102359,58,Metropolitana,Urbana,Redes sociales,7,40,820000,No
101733,36,Coquimbo,Rural,Televisión,9,62,990000,Sí
104694,66,Metropolitana,Urbana,Prensa digital,8,37,660000,Sí
101534,33,Metropolitana,Urbana,Televisión,2,71,1520000,No
100754,45,Coquimbo,Urbana,Radio,9,18,870000,No
100667,,O'Higgins,Urbana,Redes sociales,10,48,990000,Sí
101107,86,Metropolitana,Urbana,Redes sociales,3,63,550000,Sí
104347,33,Biobío,Urbana,Televisión,9,15,1400000,Sí
100792,64,O'Higgins,Urbana,Redes sociales,7,67,1330000,Sí
104637,43,Metropolitana,Urbana,Radio,1,69,1280000,Sí
102616,71,Metropolitana,Urbana,Prensa digital,9,39,540000,Sí
100741,37,Metropolitana,Rural,Redes sociales,2,55,860000,No
104719,85,Metropolitana,Urbana,Prensa digital,8,37,550000,Sí
104744,52,Maule,Urbana,Prensa digital,6,56,1730000,No
100199,47,Metropolitana,Urbana,Televisión,7,57,1190000,Sí
104338,52,Valparaíso,Urbana,Televisión,2,19,480000,Sí
101427,30,Metropolitana,Urbana,Redes sociales,4,43,1310000,Sí
102792,42,Valparaíso,Rural,Redes sociales,5,65,360000,Sí
100173,31,Biobío,Urbana,Radio,1,38,950000,No
101458,39,O'Higgins,Urbana,Televisión,8,56,830000,No
104138,25,Metropolitana,Urbana,Redes sociales,8,16,940000,Sí
103243,55,Metropolitana,Urbana,Redes sociales,1,24,420000,Sí
103957,70,Maule,Urbana,Redes sociales,9,37,280000,Sí
100929,25,Metropolitana,Urbana,Prensa digital,10,34,960000,No
103708,18,Coquimbo,Rural,Prensa digital,6,49,450000,Sí
103802,58,Metropolitana,Rural,Televisión,4,62,950000,Sí
104023,45,Metropolitana,Urbana,Televisión,3,37,290000,No
104783,83,Valparaíso,Urbana,Radio,1,25,1230000,No
101689,63,Coquimbo,Urbana,Televisión,10,45,880000,Sí
101350,70,Maule,Rural,Radio,9,28,630000,Sí
104360,50,Metropolitana,Urbana,Prensa digital,3,77,640000,No
101710,68,Maule,Urbana,Prensa digital,7,52,1560000,No
104432,35,Maule,Urbana,Redes sociales,5,35,780000,Sí
103216,,Coquimbo,Rural,Prensa digital,8,71,490000,Sí
101408,18,Coquimbo,Urbana,Redes sociales,8,8,1750000,No
102802,,O'Higgins,Urbana,Televisión,7,62,280000,No
103230,26,Biobío,Urbana,Redes sociales,8,58,730000,Sí
100840,50,Metropolitana,Urbana,Prensa digital,3,47,1960000,Sí
102715,28,Metropolitana,Rural,Redes sociales,8,56,390000,Sí
104364,40,O'Higgins,Urbana,Prensa digital,8,11,540000,No
100452,52,Biobío,Urbana,Redes sociales,7,50,280000,No
101450,46,Coquimbo,Rural,Prensa digital,3,56,460000,No
104453,31,Metropolitana,Rural,Televisión,8,34,280000,No
100246,39,Metropolitana,Urbana,Redes sociales,2,35,740000,No
100787,38,Biobío,Urbana,Prensa digital,5,39,1310000,Sí
101712,36,Metropolitana,Rural,Prensa digital,5,24,290000,Sí
101362,42,Maule,Urbana,Redes sociales,10,43,1480000,Sí
103416,,Metropolitana,Urbana,Televisión,3,46,640000,Sí
101684,29,Metropolitana,Urbana,Redes sociales,2,29,810000,No
101232,32,Valparaíso,Urbana,Televisión,2,53,920000,No
104582,56,Valparaíso,Urbana,Prensa digital,6,54,910000,Sí
104493,32,Biobío,Rural,Televisión,5,25,1490000,Sí
102442,39,Coquimbo,Urbana,Televisión,10,45,670000,Sí
102202,39,Biobío,Urbana,Radio,7,66,1060000,Sí
103265,22,Biobío,Urbana,Radio,5,24,280000,Sí
104121,43,Coquimbo,Urbana,Televisión,1,53,680000,No
101319,32,Metropolitana,Urbana,Prensa digital,3,23,420000,Sí
101713,67,O'Higgins,Urbana,Radio,7,52,4030000,Sí
103675,,Metropolitana,Rural,Radio,5,10,910000,Sí
102264,46,Metropolitana,Rural,Radio,8,61,540000,Sí
101631,48,O'Higgins,Urbana,Prensa digital,8,28,280000,Sí
100079,47,Metropolitana,Urbana,Redes sociales,6,75,1210000,Sí
101085,25,O'Higgins,Urbana,Televisión,3,36,1380000,No
104667,60,Valparaíso,Urbana,Prensa digital,8,42,620000,Sí
100302,55,Metropolitana,Urbana,Redes sociales,6,55,740000,Sí
101819,28,O'Higgins,Urbana,Televisión,5,52,470000,Sí
101461,49,O'Higgins,Urbana,Radio,9,68,400000,Sí
104677,68,Valparaíso,Rural,Redes sociales,5,37,1300000,Sí
102077,29,Metropolitana,Urbana,Televisión,7,73,880000,Sí
104011,40,Biobío,Urbana,Prensa digital,10,60,1470000,No
102307,53,maule,Rural,Televisión,9,68,420000,Sí
101126,35,Coquimbo,Urbana,Redes sociales,7,44,750000,Sí
104771,39,Metropolitana,Rural,Radio,2,75,2200000,No
101369,,Metropolitana,Urbana,Redes sociales,6,58,1370000,No
100160,42,Metropolitana,Urbana,Radio,7,44,1690000,No
104103,64,Valparaíso,Urbana,Televisión,9,55,610000,Sí
104616,40,biobío,Rural,Redes sociales,2,42,1000000,No
102163,59,Maule,Urbana,Redes sociales,7,42,390000,Sí
104100,,Valparaíso,Urbana,Redes sociales,5,52,1200000,No
100010,18,Biobío,Urbana,Prensa digital,1,26,660000,No
101037,28,Metropolitana,Urbana,Redes sociales,8,31,320000,No
103779,53,O'Higgins,Urbana,Prensa digital,5,41,1190000,No
104499,65,Biobío,Urbana,Televisión,9,40,580000,Sí
101279,18,Metropolitana,Urbana,Redes sociales,7,67,1360000,Sí
101186,33,Metropolitana,Urbana,Prensa digital,1,71,1240000,No
100883,60,O'Higgins,Urbana,Televisión,5,52,1330000,Sí
102334,37,Biobío,Urbana,Televisión,7,59,800000,Sí
100225,46,Biobío,Urbana,Redes sociales,3,64,790000,Sí
103175,54,Maule,Urbana,Redes sociales,7,58,1340000,Sí
101988,66,Metropolitana,Urbana,Televisión,10,44,1160000,Sí
100167,41,Maule,Urbana,Radio,1,49,620000,Sí
102062,27,Metropolitana,Rural,Redes sociales,3,53,1440000,Sí
102625,,Metropolitana,Rural,Redes sociales,4,56,980000,Sí
100470,47,Coquimbo,Urbana,Televisión,2,47,670000,Sí
101729,34,Maule,Urbana,Redes sociales,3,40,530000,Sí
102974,78,Biobío,Urbana,Televisión,6,66,1730000,Sí
101821,30,Metropolitana,Urbana,Redes sociales,1,60,490000,Sí
100972,32,Coquimbo,Urbana,Televisión,6,52,1590000,No
104785,62,Metropolitana,Rural,Redes sociales,4,55,640000,Sí
102759,23,Metropolitana,Rural,Radio,7,45,1360000,Sí
101540,75,o'higgins,Urbana,Redes sociales,4,51,730000,No
100014,44,Metropolitana,Urbana,Televisión,9,48,780000,Sí
101950,36,Valparaíso,Urbana,Prensa digital,9,39,310000,No
103835,44,Maule,Urbana,Redes sociales,6,61,280000,No
100793,,Coquimbo,Urbana,Redes sociales,9,28,1300000,Sí
104182,,Maule,Urbana,Televisión,1,60,1370000,Sí
101608,28,Biobío,Urbana,Radio,2,38,620000,No
101543,60,Maule,Rural,Redes sociales,5,35,440000,No
102587,27,Metropolitana,Urbana,Radio,6,59,780000,Sí
104132,56,Valparaíso,Urbana,Televisión,8,59,1530000,No
101876,53,Metropolitana,Urbana,Televisión,4,32,1870000,Sí
100905,56,Metropolitana,Urbana,Redes sociales,3,33,1720000,Sí
104506,46,Metropolitana,Urbana,Radio,6,39,530000,Sí
103757,60,Maule,Urbana,Redes sociales,5,51,360000,Sí
103094,34,Metropolitana,Urbana,Prensa digital,1,22,570000,Sí
101478,24,O'Higgins,Rural,Televisión,2,53,1320000,Sí
100806,30,METROPOLITANA,Urbana,Redes sociales,6,37,350000,No
104723,59,Valparaíso,Urbana,Redes sociales,4,75,2280000,Sí
104521,53,Metropolitana,Urbana,Radio,4,32,490000,No
102676,41,Metropolitana,Urbana,Redes sociales,5,32,1180000,Sí
104094,51,Biobío,Urbana,Prensa digital,3,70,720000,Sí
100759,41,Metropolitana,Rural,Radio,3,36,1400000,Sí
101464,60,O'Higgins,Rural,Televisión,4,45,730000,Sí
103472,25,Valparaíso,Urbana,Redes sociales,1,55,1840000,Sí
102623,24,Biobío,Rural,Televisión,5,65,690000,Sí
104778,19,Metropolitana,Urbana,Redes sociales,7,30,560000,No
104806,26,Metropolitana,Urbana,Redes sociales,6,8,2230000,No
103867,27,O'Higgins,Urbana,Prensa digital,1,50,1100000,Sí
100021,43,Metropolitana,Urbana,Prensa digital,6,62,2010000,Sí
101985,27,Metropolitana,Urbana,Redes sociales,4,51,790000,No
103041,56,Biobío,Urbana,Radio,6,44,440000,Sí
101468,35,Metropolitana,Urbana,Televisión,10,55,340000,No
100359,28,Metropolitana,Urbana,Televisión,4,20,1430000,No
102698,78,Metropolitana,Urbana,Prensa digital,8,29,2870000,Sí
100098,52,Maule,Rural,Televisión,6,31,500000,No
103309,39,METROPOLITANA,Rural,Redes sociales,6,18,610000,Sí
101651,31,Coquimbo,Urbana,Televisión,9,29,410000,No
101266,18,Valparaíso,Rural,Televisión,7,72,320000,No
102130,19,Metropolitana,Urbana,Televisión,7,49,1500000,Sí
101982,59,Metropolitana,Urbana,Redes sociales,10,21,550000,Sí
103758,66,Metropolitana,Urbana,Redes sociales,6,58,900000,Sí
104827,40,Metropolitana,Urbana,Televisión,7,28,1220000,Sí
100089,40,Coquimbo,Urbana,Televisión,1,23,1270000,Sí
104247,43,Metropolitana,Urbana,Televisión,10,59,360000,Sí
104630,34,Maule,Urbana,Redes sociales,3,32,800000,No
100772,53,O'Higgins,Urbana,Redes sociales,9,40,470000,Sí
104627,70,Coquimbo,Urbana,Radio,6,31,1000000,Sí
101446,44,O'Higgins,Urbana,Redes sociales,3,4,380000,Sí
102306,68,Metropolitana,Urbana,Redes sociales,6,55,2370000,Sí
102528,45,Maule,Urbana,Prensa digital,3,77,960000,No
101502,61,Valparaíso,Urbana,Prensa digital,1,26,530000,Sí
103044,73,Metropolitana,Urbana,Redes sociales,8,28,2470000,Sí
102860,53,Valparaíso,Urbana,Redes sociales,3,27,380000,Sí
103326,37,Coquimbo,Urbana,Redes sociales,4,57,2180000,No
100511,47,Metropolitana,Urbana,Redes sociales,1,93,1060000,Sí
104403,37,METROPOLITANA,Urbana,Redes sociales,4,42,1370000,Sí
100715,53,Coquimbo,Urbana,Redes sociales,7,37,350000,Sí
100550,45,Valparaíso,Urbana,Redes sociales,1,69,960000,No
101723,,Metropolitana,Urbana,Prensa digital,7,57,1680000,Sí
102682,52,Biobío,Urbana,Prensa digital,1,34,590000,Sí
101437,30,O'Higgins,Urbana,Prensa digital,3,67,1000000,Sí
104155,52,Metropolitana,Rural,Televisión,1,50,620000,Sí
104653,57,VALPARAÍSO,Rural,Redes sociales,4,37,660000,Sí
101677,34,biobío,Rural,Redes sociales,1,50,1430000,No
100256,41,Metropolitana,Urbana,Televisión,1,57,380000,No
100982,41,Maule,Urbana,Redes sociales,4,38,2800000,No
100044,63,Metropolitana,Rural,Redes sociales,4,19,840000,Sí
103269,48,Biobío,Rural,Televisión,4,25,750000,Sí
102177,40,Coquimbo,Urbana,Radio,7,38,720000,No
101388,27,Biobío,Urbana,Prensa digital,9,65,830000,Sí
101423,55,Valparaíso,Urbana,Prensa digital,3,45,1090000,Sí
103605,35,Maule,Urbana,Redes sociales,6,52,1320000,Sí
103127,59,Coquimbo,Rural,Redes sociales,1,74,1050000,Sí
104408,73,Metropolitana,Urbana,Redes sociales,2,4,540000,Sí
103651,36,Metropolitana,Urbana,Redes sociales,4,57,330000,Sí
102859,,Metropolitana,Urbana,Redes sociales,9,24,1070000,Sí
100119,39,Metropolitana,Urbana,Redes sociales,8,42,1420000,Sí
103056,38,Valparaíso,Urbana,Televisión,8,54,1010000,Sí
101900,51,Coquimbo,Rural,Televisión,1,24,2200000,No
102821,44,O'Higgins,Urbana,Televisión,9,34,530000,No
103310,49,Maule,Rural,Radio,2,41,420000,Sí
102101,28,Valparaíso,Rural,Radio,6,53,780000,Sí
104715,47,Biobío,Urbana,Prensa digital,1,68,340000,Sí
102208,31,Maule,Rural,Redes sociales,6,31,1510000,Sí
104055,62,Biobío,Rural,Televisión,10,42,910000,Sí
102493,38,O'Higgins,Urbana,Televisión,7,14,800000,Sí
103466,53,Metropolitana,Urbana,Redes sociales,9,37,1040000,Sí
101206,82,Biobío,Urbana,Prensa digital,2,48,570000,No
100409,18,Valparaíso,Urbana,Prensa digital,2,71,1320000,Sí
104633,57,Metropolitana,Urbana,Redes sociales,8,54,1140000,Sí
102464,33,Biobío,Urbana,Redes sociales,9,42,670000,No
100375,43,Metropolitana,Urbana,Prensa digital,8,30,710000,Sí
100194,44,Coquimbo,Urbana,Televisión,8,33,1070000,No
100468,37,Metropolitana,Urbana,Redes sociales,7,38,1180000,Sí
100207,40,Coquimbo,Urbana,Prensa digital,3,60,2630000,No
101414,33,Metropolitana,Rural,Redes sociales,8,48,1550000,Sí
102566,57,Biobío,Urbana,Redes sociales,9,59,1340000,No
104228,45,Biobío,Urbana,Televisión,3,99,960000,Sí
100314,36,Coquimbo,Urbana,Redes sociales,3,57,460000,No
103196,29,Biobío,Urbana,Televisión,8,31,750000,Sí
102172,64,Coquimbo,Urbana,Televisión,3,28,830000,No
100505,57,Metropolitana,Urbana,Televisión,1,46,880000,No
101193,70,Valparaíso,Rural,Televisión,3,72,310000,No
103903,,Metropolitana,Urbana,Radio,4,28,1150000,Sí
100107,46,Metropolitana,Urbana,Redes sociales,10,45,1460000,No
101312,68,Metropolitana,Urbana,Radio,7,81,790000,Sí
101976,65,Metropolitana,Rural,Prensa digital,10,63,1050000,Sí
102855,55,Metropolitana,Urbana,Prensa digital,10,8,1370000,Sí
103760,28,Coquimbo,Urbana,Redes sociales,3,72,670000,Sí
100190,40,Metropolitana,Urbana,Prensa digital,9,73,300000,No
100601,26,Maule,Urbana,Prensa digital,5,18,1030000,No
104157,43,Coquimbo,Urbana,Prensa digital,4,55,1380000,No
100598,38,O'Higgins,Urbana,Televisión,10,52,1120000,Sí
101004,35,Maule,Urbana,Redes sociales,1,14,1430000,Sí
100133,52,metropolitana,Urbana,Televisión,2,22,450000,Sí
100921,24,Coquimbo,Rural,Prensa digital,1,44,1040000,Sí
101585,41,Metropolitana,Urbana,Televisión,4,61,1450000,No
100912,50,Metropolitana,Urbana,Prensa digital,1,22,610000,No
103776,30,Metropolitana,Urbana,Televisión,1,12,1580000,No
103401,62,Valparaíso,Urbana,Televisión,1,22,2780000,Sí
104777,29,Metropolitana,Urbana,Radio,4,46,1150000,No
101468,35,Metropolitana,Urbana,Televisión,10,55,340000,No
101822,35,Metropolitana,Urbana,Televisión,9,46,520000,Sí
